pic	age_group	mean_val_us	mean_aro_us	mean_val_ch	mean_aro_ch
hotairballoon2_bw.png	38-47	6.42857142857143	4.70833333333333	6.55	5.71428571428571
hotairballoon2_bw.png	48-57	6.46666666666667	4	6.16666666666667	5.42857142857143
hotairballoon2_bw.png	58+	6.89285714285714	5.92592592592593	5	5
hummingbird_bw.png	18-27	6.8	3.73333333333333	6.04166666666667	4.71875
hummingbird_bw.png	28-37	6.70833333333333	4.26086956521739	5.63265306122449	5.44444444444444
hummingbird_bw.png	38-47	7.34782608695652	4.13333333333333	5.63157894736842	5.7
hummingbird_bw.png	48-57	7.04347826086957	4.31578947368421	6	5.7
hummingbird_bw.png	58+	7.6551724137931	4.64	5	3
hummingbird2_bw.png	18-27	7	3.71428571428571	5.0625	5.32
hummingbird2_bw.png	28-37	6.84210526315789	3.95652173913043	6.4468085106383	5.47826086956522
hummingbird2_bw.png	38-47	7.5	2.66666666666667	6.16129032258065	5.72
hummingbird2_bw.png	48-57	7.21428571428571	3.625	6.0625	6.25
hummingbird2_bw.png	58+	8	4.80769230769231	6.33333333333333	6.66666666666667
hunger2_bw.png	18-27	3.2	4.26666666666667	3.91666666666667	4.71875
hunger2_bw.png	28-37	3.875	3.82608695652174	3.87755102040816	4.02222222222222
hunger2_bw.png	38-47	3.95652173913043	4.8	3.83333333333333	3.9
hunger2_bw.png	48-57	3.39130434782609	3.89473684210526	4.28571428571429	4.2
hunger2_bw.png	58+	4.17241379310345	4	3	5
hunter_bw.png	18-27	3.5	6.58823529411765	3.73684210526316	5.5
hunter_bw.png	28-37	3.58823529411765	5.76470588235294	4.23076923076923	5.17241379310345
hunter_bw.png	38-47	3	5.20833333333333	4.94736842105263	5.1
hunter_bw.png	48-57	4.73333333333333	6.16666666666667	4.83333333333333	5.28571428571429
hunter_bw.png	58+	4.39285714285714	5.33333333333333	4	6
icehockey_bw.png	18-27	6.18181818181818	5.76470588235294	6.25	5.23809523809524
icehockey_bw.png	28-37	6.7	5.92857142857143	6.41818181818182	5.640625
icehockey_bw.png	38-47	5.93333333333333	5.75	6.33333333333333	5.95833333333333
icehockey_bw.png	48-57	6.5	5.66666666666667	6.66666666666667	5.5
icehockey_bw.png	58+	6.96969696969697	4.71428571428571	7	6.5
iceskater_bw.png	18-27	7	5.3	6.75	5.92
iceskater_bw.png	28-37	6.52631578947368	4.82608695652174	7.08510638297872	5.8695652173913
iceskater_bw.png	38-47	8.3125	5.33333333333333	7.2258064516129	6.2
iceskater_bw.png	48-57	8	5.8125	6.6875	6.125
iceskater_bw.png	58+	8.10344827586207	6.34615384615385	6.66666666666667	5.66666666666667
iceskater2_bw.png	18-27	7	4.46666666666667	7.125	5
iceskater2_bw.png	28-37	7.39130434782609	5.43478260869565	7.08163265306122	6.13333333333333
iceskater2_bw.png	38-47	7.47826086956522	5.4	6.89473684210526	6.04761904761905
iceskater2_bw.png	48-57	7.21739130434783	4.94736842105263	7	6
iceskater2_bw.png	58+	7.06896551724138	5.4	7	5
iceskater3_bw.png	18-27	7.4	6.38888888888889	7.1	6.41666666666667
iceskater3_bw.png	28-37	7.05882352941176	6.41176470588235	6.96153846153846	6.61016949152542
iceskater3_bw.png	38-47	6.78571428571429	6.04166666666667	7.2	6.09523809523809
iceskater3_bw.png	48-57	7.33333333333333	5.5	7.16666666666667	6.14285714285714
iceskater3_bw.png	58+	7.28571428571429	6.40740740740741	5	3
injury_bw.png	18-27	1.27272727272727	6.52941176470588	2.04166666666667	5.95238095238095
injury_bw.png	28-37	1.4	6.28571428571429	1.98181818181818	4.24615384615385
injury_bw.png	38-47	1.26666666666667	6.0625	1.6	3.08333333333333
injury_bw.png	48-57	1.21428571428571	7.61904761904762	2	3.66666666666667
injury_bw.png	58+	1.06060606060606	6.28571428571429	1	6
injury2_bw.png	18-27	3.42857142857143	4.28571428571429	4.06666666666667	4.8
injury2_bw.png	28-37	4.10526315789474	4.82608695652174	5.08695652173913	4.3695652173913
injury2_bw.png	38-47	4.75	4.33333333333333	4.7	5.44
injury2_bw.png	48-57	4.5	4.375	5	5.0625
injury2_bw.png	58+	5.82758620689655	4.73076923076923	5.33333333333333	4.66666666666667
insect_bw.png	18-27	6	3.73333333333333	5.58333333333333	4.375
insect_bw.png	28-37	6.25	3.65217391304348	5.02040816326531	5
insect_bw.png	38-47	6.65217391304348	3.46666666666667	5.26315789473684	4.61904761904762
insect_bw.png	48-57	6.56521739130435	3.36842105263158	5.71428571428571	6.22222222222222
insect_bw.png	58+	6.58620689655172	3.64	5	4
insect2_bw.png	18-27	3.75	4.55555555555556	3.15789473684211	4.04347826086957
insect2_bw.png	28-37	4.05882352941176	5.17647058823529	3.9622641509434	4.22033898305085
insect2_bw.png	38-47	3.5	4.95833333333333	3.8	4.95238095238095
insect2_bw.png	48-57	3.26666666666667	4.08333333333333	3.83333333333333	4
insect2_bw.png	58+	3.46428571428571	3.88888888888889	5	5
insect3_bw.png	18-27	3.40909090909091	3.47058823529412	3.60869565217391	4.33333333333333
insect3_bw.png	28-37	3.9	4.14285714285714	4.01851851851852	4.07936507936508
insect3_bw.png	38-47	3.46666666666667	4.625	3.8	3.39130434782609
insect3_bw.png	48-57	3.42857142857143	5.14285714285714	3.66666666666667	4.5
insect3_bw.png	58+	3.66666666666667	4.71428571428571	3	3.33333333333333
island_bw.png	18-27	7.07142857142857	4.38095238095238	5.8125	5.32
island_bw.png	28-37	7.36842105263158	4.56521739130435	6.63829787234043	5.24444444444444
island_bw.png	38-47	7.75	3.11111111111111	6.58064516129032	6.16
island_bw.png	48-57	7.71428571428571	3.4375	6.4375	6
island_bw.png	58+	8.20689655172414	4.5	5.33333333333333	7.33333333333333
jet_bw.png	18-27	3.68181818181818	5.58823529411765	5.21739130434783	5.3
jet_bw.png	28-37	5.1	5.57142857142857	4.80769230769231	5.71875
jet_bw.png	38-47	5.26666666666667	5.8125	5	5.56521739130435
jet_bw.png	48-57	5.21428571428571	5.7	5.5	5
jet_bw.png	58+	4.36363636363636	5.17857142857143	3	7.66666666666667
joy_bw.png	18-27	7.3	5.83333333333333	6.95	5.8695652173913
joy_bw.png	28-37	7.52941176470588	5.64705882352941	6.83018867924528	6.1864406779661
joy_bw.png	38-47	7.5	5.91666666666667	6.9	5.85714285714286
joy_bw.png	48-57	7.53333333333333	5.41666666666667	7.33333333333333	5.42857142857143
joy_bw.png	58+	7.39285714285714	6.25925925925926	7	NA
jump_bw.png	18-27	7.59090909090909	5.70588235294118	7.375	6.28571428571429
jump_bw.png	28-37	7.6	5.92857142857143	7.03636363636364	6.234375
jump_bw.png	38-47	7.06666666666667	6.375	7.06666666666667	5.8695652173913
jump_bw.png	48-57	7.42857142857143	6.1	6.33333333333333	6.33333333333333
jump_bw.png	58+	8	5.96428571428571	4	5.33333333333333
jump2_bw.png	18-27	7.5	4.76190476190476	6.625	5.96
jump2_bw.png	28-37	7	5.82608695652174	6.93478260869565	5.55555555555556
jump2_bw.png	38-47	8.5	6.22222222222222	7.03333333333333	6.32
jump2_bw.png	48-57	8.21428571428571	5.3125	6.8125	6
jump2_bw.png	58+	7.72413793103448	6.53846153846154	7	5
kalashnikov_bw.png	18-27	2.6	7.66666666666667	3.75	5.25
kalashnikov_bw.png	28-37	3	5.91304347826087	3.61224489795918	4.81818181818182
kalashnikov_bw.png	38-47	2.47826086956522	6.13333333333333	4.21052631578947	5.04761904761905
kalashnikov_bw.png	48-57	2.73913043478261	6.57894736842105	3.14285714285714	3.8
kalashnikov_bw.png	58+	2.41379310344828	5.72	5	4
karate_bw.png	18-27	5.85	5.5	7.2	5.875
karate_bw.png	28-37	6.64705882352941	5.17647058823529	6.66037735849057	6.13559322033898
karate_bw.png	38-47	6.61538461538461	5.45833333333333	7	5.7
karate_bw.png	48-57	6.26666666666667	4.66666666666667	7.66666666666667	5.71428571428571
karate_bw.png	58+	6.46428571428571	5.62962962962963	7	6
karate2_bw.png	18-27	6.63636363636364	4.23529411764706	6.66666666666667	5.71428571428571
karate2_bw.png	28-37	6.9	4.64285714285714	6.78181818181818	5.6
karate2_bw.png	38-47	6.8	4.9375	6.8	5.75
karate2_bw.png	48-57	6.92857142857143	4.33333333333333	7	5.66666666666667
karate2_bw.png	58+	7.06060606060606	5.03571428571429	8	7.33333333333333
karate3_bw.png	18-27	6.14285714285714	5.95238095238095	6.875	6.12
karate3_bw.png	28-37	5.78947368421053	6.08695652173913	6.47826086956522	6.32608695652174
karate3_bw.png	38-47	6.4375	6.33333333333333	6.33333333333333	6.08
karate3_bw.png	48-57	6.07142857142857	5.9375	6.25	6.33333333333333
karate3_bw.png	58+	6.6551724137931	7	6	6
key_bw.png	18-27	5.9	4.2	5.25	5.3125
key_bw.png	28-37	6.70833333333333	4.52173913043478	5.83673469387755	5.56818181818182
key_bw.png	38-47	6.1304347826087	4.53333333333333	5.52631578947368	5.33333333333333
key_bw.png	48-57	6.17391304347826	4.94736842105263	6	5.6
key_bw.png	58+	6.41379310344828	4.92	5	5
key2_bw.png	18-27	5.15	3.72222222222222	5.52631578947368	4.34782608695652
key2_bw.png	28-37	5.29411764705882	2.94117647058824	5.68627450980392	4.82456140350877
key2_bw.png	38-47	5.5	2.83333333333333	5.35	4.75
key2_bw.png	48-57	5.4	2.16666666666667	5.66666666666667	5
key2_bw.png	58+	5.46428571428571	3	5	5
key3_bw.png	18-27	5.5	3.05882352941176	4.91304347826087	3.42857142857143
key3_bw.png	28-37	5.4	2.35714285714286	5.5	4.75
key3_bw.png	38-47	5.66666666666667	3.125	5	4.875
key3_bw.png	48-57	6	3.38095238095238	5.16666666666667	5
key3_bw.png	58+	5.6969696969697	3.64285714285714	6	4.66666666666667
kick_bw.png	18-27	7	4.5	6.375	5.45833333333333
kick_bw.png	28-37	6.36842105263158	4.69565217391304	6.70212765957447	5.45652173913043
kick_bw.png	38-47	7.75	5.44444444444444	7.32258064516129	5.52
kick_bw.png	48-57	8.07692307692308	5.1875	6.5	5.53333333333333
kick_bw.png	58+	7.6551724137931	5.84615384615385	6.66666666666667	5.66666666666667
kick2_bw.png	18-27	6.4	5.46666666666667	6.29166666666667	5.5
kick2_bw.png	28-37	5.875	5.56521739130435	5.73469387755102	5.62222222222222
kick2_bw.png	38-47	6.56521739130435	5.4	6	5.61904761904762
kick2_bw.png	48-57	6.39130434782609	5.42105263157895	6	5.5
kick2_bw.png	58+	5.72413793103448	5.64	7	5
kickboxer_bw.png	18-27	4.7	6.61111111111111	4.55	5.43478260869565
kickboxer_bw.png	28-37	5.05882352941176	6.17647058823529	4.90566037735849	6.01724137931035
kickboxer_bw.png	38-47	4.64285714285714	6.75	5.6	5.57142857142857
kickboxer_bw.png	48-57	4.73333333333333	6	4.66666666666667	5.28571428571429
kickboxer_bw.png	58+	4.96428571428571	6.44444444444444	4	7
kickboxer2_bw.png	18-27	4.86363636363636	7	5.1304347826087	6.66666666666667
kickboxer2_bw.png	28-37	5.8	6.92857142857143	4.81481481481481	5.87692307692308
kickboxer2_bw.png	38-47	4.2	6.3125	5.53333333333333	5.91666666666667
kickboxer2_bw.png	48-57	4.57142857142857	6.90476190476191	5.66666666666667	6.33333333333333
kickboxer2_bw.png	58+	4.21212121212121	5.88888888888889	6	7.66666666666667
kiss_bw.png	18-27	8.35714285714286	4.90476190476191	7.375	5.79166666666667
kiss_bw.png	28-37	7.21052631578947	4.82608695652174	7.27659574468085	5.65217391304348
kiss_bw.png	38-47	8.4375	6	7.32258064516129	6.44
kiss_bw.png	48-57	8.42857142857143	4.9375	6.875	6.3125
kiss_bw.png	58+	8.24137931034483	5.19230769230769	7	6.33333333333333
kiss2_bw.png	18-27	6.8	5.13333333333333	7.04166666666667	5.71875
kiss2_bw.png	28-37	8.08333333333333	5.47826086956522	6.79591836734694	6.42222222222222
kiss2_bw.png	38-47	8.08695652173913	5.6	6.84210526315789	5.61904761904762
kiss2_bw.png	48-57	7.47826086956522	5.31578947368421	7	5.6
kiss2_bw.png	58+	8	5.68	7	5
kiss3_bw.png	18-27	7.45	5.5	7.35	6.56521739130435
kiss3_bw.png	28-37	7.82352941176471	6.29411764705882	7.30188679245283	6.38983050847458
kiss3_bw.png	38-47	8.07142857142857	6.45833333333333	7.2	6.35
kiss3_bw.png	48-57	7.4	5.66666666666667	6.66666666666667	6.28571428571429
kiss3_bw.png	58+	8.03571428571429	6.11111111111111	7	5
kiss4_bw.png	18-27	7.77272727272727	6.17647058823529	7.08333333333333	6.52380952380952
kiss4_bw.png	28-37	8.2	5.92857142857143	7.27272727272727	6.64615384615385
kiss4_bw.png	38-47	7.46666666666667	6.4375	7.2	6.625
kiss4_bw.png	48-57	7.78571428571429	6.09523809523809	7.33333333333333	4.5
kiss4_bw.png	58+	8.21212121212121	6.07142857142857	7	7
kite_bw.png	18-27	7.42857142857143	3.42857142857143	7.6875	5.88
kite_bw.png	28-37	7.63157894736842	5.09090909090909	7.27659574468085	5.8695652173913
kite_bw.png	38-47	8.4375	4.77777777777778	7.70967741935484	6.625
kite_bw.png	48-57	8.42857142857143	3.9375	6.5625	7.0625
kite_bw.png	58+	8.41379310344828	5.61538461538461	5.33333333333333	5.66666666666667
kitten_bw.png	18-27	7.2	3.66666666666667	6.25	4.9375
kitten_bw.png	28-37	7.16666666666667	5.04347826086957	5.81632653061224	4.68888888888889
kitten_bw.png	38-47	7.43478260869565	5.13333333333333	5.36842105263158	4.80952380952381
kitten_bw.png	48-57	7.34782608695652	4.42105263157895	6	4.3
kitten_bw.png	58+	7.31034482758621	4.8	5	5
knife_attack_bw.png	18-27	1.45	7.38888888888889	1.47368421052632	4.75
knife_attack_bw.png	28-37	1.23529411764706	7.76470588235294	2.41509433962264	4.69491525423729
knife_attack_bw.png	38-47	1.07142857142857	7	2.6	4.95238095238095
knife_attack_bw.png	48-57	1.33333333333333	7.58333333333333	2.16666666666667	3.42857142857143
knife_attack_bw.png	58+	1.32142857142857	6.85185185185185	3	9
knife_bw.png	18-27	2.36363636363636	6.41176470588235	2.66666666666667	5.55
knife_bw.png	28-37	2.66666666666667	5.42857142857143	2.83636363636364	4.09375
knife_bw.png	38-47	2.46666666666667	5.625	2.13333333333333	3.875
knife_bw.png	48-57	2.28571428571429	6.61904761904762	3	3.83333333333333
knife_bw.png	58+	2.21212121212121	6.5	1	3.66666666666667
knife2_bw.png	18-27	1.78571428571429	6.33333333333333	2.0625	5.16
knife2_bw.png	28-37	2.47368421052632	6.34782608695652	2.4468085106383	5.20454545454545
knife2_bw.png	38-47	1.9375	7	2.1	3.56521739130435
knife2_bw.png	48-57	1.71428571428571	7.125	3.0625	3.5625
knife2_bw.png	58+	1.86206896551724	6.65384615384615	1.66666666666667	3.66666666666667
knife3_bw.png	18-27	3	6.4	3	5.53125
knife3_bw.png	28-37	3.33333333333333	5.52173913043478	3.24489795918367	4.5
knife3_bw.png	38-47	3.30434782608696	5.06666666666667	3.47368421052632	4.47619047619048
knife3_bw.png	48-57	4.04347826086957	5.31578947368421	3.42857142857143	2.88888888888889
knife3_bw.png	58+	3.3448275862069	5.84	NA	6
knife4_bw.png	18-27	2.8	6.5	1.9	4.66666666666667
knife4_bw.png	28-37	2.47058823529412	6.64705882352941	2.42307692307692	4.03508771929825
knife4_bw.png	38-47	2.28571428571429	5.70833333333333	2.5	4.52380952380952
knife4_bw.png	48-57	3.26666666666667	6	1.83333333333333	4
knife4_bw.png	58+	2.89285714285714	5.62962962962963	5	5
lacrosse_bw.png	18-27	5.81818181818182	5.58823529411765	6.20833333333333	5.95238095238095
lacrosse_bw.png	28-37	6.5	6.07142857142857	6.43636363636364	5.86153846153846
lacrosse_bw.png	38-47	6.06666666666667	5.6875	6.53333333333333	6.08333333333333
lacrosse_bw.png	48-57	6.64285714285714	5.09523809523809	6.16666666666667	5.33333333333333
lacrosse_bw.png	58+	6.60606060606061	5.03571428571429	8	6.66666666666667
lamp_bw.png	18-27	5.71428571428571	3.57142857142857	4.8125	4.6
lamp_bw.png	28-37	5.42105263157895	2.78260869565217	5.48936170212766	4.41304347826087
lamp_bw.png	38-47	5.5625	3.33333333333333	5.48387096774194	5.25
lamp_bw.png	48-57	5.57142857142857	2.1875	5.13333333333333	5.0625
lamp_bw.png	58+	6.27586206896552	3.30769230769231	5	5.66666666666667
leopard_bw.png	18-27	4.8	5.46666666666667	5	4.84375
leopard_bw.png	28-37	5.45833333333333	5.60869565217391	4.83673469387755	5.02222222222222
leopard_bw.png	38-47	5.95652173913043	4.93333333333333	5.05263157894737	4.90476190476191
leopard_bw.png	48-57	6.47826086956522	5.57894736842105	5.57142857142857	3.8
leopard_bw.png	58+	6.48275862068965	5.52	5	3
libella_bw.png	18-27	5	3.94444444444444	5.15	4.54166666666667
libella_bw.png	28-37	5.17647058823529	4.41176470588235	5.45283018867925	5.08474576271186
libella_bw.png	38-47	4.57142857142857	3.70833333333333	5.3	4.85714285714286
libella_bw.png	48-57	5.8	3.91666666666667	6.33333333333333	5.14285714285714
libella_bw.png	58+	5.35714285714286	4.2962962962963	5	3
liberty_statue_bw.png	18-27	6	4.35294117647059	6.60869565217391	5.14285714285714
liberty_statue_bw.png	28-37	6.9	3.21428571428571	6.01818181818182	6.15384615384615
liberty_statue_bw.png	38-47	7.2	4.625	5.8	5.82608695652174
liberty_statue_bw.png	48-57	7.5	5.19047619047619	7.5	4.5
liberty_statue_bw.png	58+	8.33333333333333	5.85714285714286	5	5.33333333333333
lighthouse_bw.png	18-27	6.14285714285714	3.38095238095238	5.25	5.125
lighthouse_bw.png	28-37	6.36842105263158	3.43478260869565	5.61702127659574	5.11111111111111
lighthouse_bw.png	38-47	6.75	2.66666666666667	5.8	5.4
lighthouse_bw.png	48-57	6	2.875	5.46666666666667	5.5
lighthouse_bw.png	58+	7.24137931034483	4.15384615384615	5.33333333333333	6
lion_bw.png	18-27	5.7	6.06666666666667	5.54166666666667	5.5
lion_bw.png	28-37	5.16666666666667	6.65217391304348	5.28571428571429	5.2093023255814
lion_bw.png	38-47	6.08695652173913	6.26666666666667	5.42105263157895	5.55
lion_bw.png	48-57	6.52173913043478	6.26315789473684	5.57142857142857	4.5
lion_bw.png	58+	6.06896551724138	6.44	3	3
love_bw.png	18-27	7.8	5.72222222222222	6.95	6.39130434782609
love_bw.png	28-37	7.94117647058824	5.88235294117647	7.24528301886792	6.86440677966102
love_bw.png	38-47	7.85714285714286	6.16666666666667	7.25	6.80952380952381
love_bw.png	48-57	7.06666666666667	6	6.33333333333333	7
love_bw.png	58+	7.67857142857143	6.33333333333333	7	6
love2_bw.png	18-27	7.45454545454545	4.29411764705882	7.45833333333333	6.23809523809524
love2_bw.png	28-37	7.8	5.21428571428571	6.88888888888889	5.92307692307692
love2_bw.png	38-47	7.4	5.375	7.13333333333333	6.25
love2_bw.png	48-57	7.21428571428571	4.23809523809524	7	5.16666666666667
love2_bw.png	58+	7.96969696969697	5.14285714285714	7	5.66666666666667
machete_bw.png	18-27	2.57142857142857	6	2.875	5.08333333333333
machete_bw.png	28-37	3.47368421052632	6.60869565217391	3.31111111111111	4.75555555555556
machete_bw.png	38-47	3	5.44444444444444	3.54838709677419	4.16
machete_bw.png	48-57	3.42857142857143	5.8125	3.53333333333333	4.5625
machete_bw.png	58+	3.48275862068966	5.69230769230769	3.66666666666667	3.66666666666667
man_dog_bw.png	18-27	7.3	3.8	6.83333333333333	4.84375
man_dog_bw.png	28-37	7.16666666666667	4.34782608695652	6.28571428571429	5.82222222222222
man_dog_bw.png	38-47	7.1304347826087	5.06666666666667	5.94736842105263	5.80952380952381
man_dog_bw.png	48-57	7.21739130434783	4.05263157894737	6.42857142857143	6
man_dog_bw.png	58+	7.17241379310345	5.08	7	5
man_dog2_bw.png	18-27	6.2	3.76470588235294	6.1	5.125
man_dog2_bw.png	28-37	7.05882352941176	2.94117647058824	5.66037735849057	5.47457627118644
man_dog2_bw.png	38-47	7	4.04166666666667	5.57894736842105	5.14285714285714
man_dog2_bw.png	48-57	6.33333333333333	3.58333333333333	6.66666666666667	5.14285714285714
man_dog2_bw.png	58+	7.28571428571429	4.25925925925926	7	4
man_dog3_bw.png	18-27	7.45454545454545	4	6.20833333333333	4.85714285714286
man_dog3_bw.png	28-37	7.1	4.07142857142857	5.80769230769231	5.35384615384615
man_dog3_bw.png	38-47	6.46666666666667	4.625	5.46666666666667	5.375
man_dog3_bw.png	48-57	7.38461538461539	4.33333333333333	5.66666666666667	6.16666666666667
man_dog3_bw.png	58+	7.75757575757576	5.39285714285714	6	5.66666666666667
man_walking_bw.png	18-27	4.35714285714286	3.95238095238095	3.875	4.8
man_walking_bw.png	28-37	4.52631578947368	3.95652173913043	4.2	4.32608695652174
man_walking_bw.png	38-47	4.0625	2.88888888888889	3.51612903225806	4.44
man_walking_bw.png	48-57	4.28571428571429	4.125	5	4.2
man_walking_bw.png	58+	4.82758620689655	3.92307692307692	2.66666666666667	5.33333333333333
medicine_bw.png	18-27	3.9	4.46666666666667	2.79166666666667	4.625
medicine_bw.png	28-37	4.375	4.21739130434783	3.6530612244898	4.44186046511628
medicine_bw.png	38-47	5.08695652173913	4.4	3.26315789473684	4.04761904761905
medicine_bw.png	48-57	4.47826086956522	3.94736842105263	3.71428571428571	3.1
medicine_bw.png	58+	4.10344827586207	4.08	5	3
meditation_bw.png	18-27	7.5	2.72222222222222	6.1	4.625
meditation_bw.png	28-37	7.94117647058824	2.23529411764706	5.96078431372549	4.98275862068965
meditation_bw.png	38-47	7.85714285714286	3.20833333333333	5.95	4.66666666666667
meditation_bw.png	48-57	7.2	3	7.33333333333333	5
meditation_bw.png	58+	6.67857142857143	3.51851851851852	7	2
meditation2_bw.png	18-27	7.68181818181818	2.70588235294118	5.70833333333333	4.5
meditation2_bw.png	28-37	7.7	2.07142857142857	6.22222222222222	5.109375
meditation2_bw.png	38-47	7.66666666666667	3.875	5.93333333333333	5.73913043478261
meditation2_bw.png	48-57	7.42857142857143	3.35	6	5.16666666666667
meditation2_bw.png	58+	7.42424242424242	3.67857142857143	7	5.33333333333333
megaphone_bw.png	18-27	3.71428571428571	5.38095238095238	4.1875	5.4
megaphone_bw.png	28-37	4.15789473684211	5.60869565217391	5.34782608695652	5.69565217391304
megaphone_bw.png	38-47	4.375	6.11111111111111	5.45161290322581	4.96
megaphone_bw.png	48-57	4.14285714285714	6.1875	5.0625	5.3125
megaphone_bw.png	58+	4.44827586206897	5.96153846153846	5.66666666666667	6
megaphone2_bw.png	18-27	5.2	5	5.5	5.09375
megaphone2_bw.png	28-37	4.83333333333333	4.91304347826087	5.22916666666667	5.35555555555556
megaphone2_bw.png	38-47	4.78260869565217	5.33333333333333	5.57894736842105	5.23809523809524
megaphone2_bw.png	48-57	4.39130434782609	4.89473684210526	5	4.9
megaphone2_bw.png	58+	4.75862068965517	5.6	5	5
megaphone3_bw.png	18-27	5.9	5.88888888888889	6.9	5.54166666666667
megaphone3_bw.png	28-37	6.52941176470588	5.94117647058824	6.0377358490566	6.20689655172414
megaphone3_bw.png	38-47	6.42857142857143	5.66666666666667	6.15789473684211	5.8
megaphone3_bw.png	48-57	5.73333333333333	5.58333333333333	6.5	5.71428571428571
megaphone3_bw.png	58+	5.89285714285714	6.18518518518519	7	8
model_bw.png	18-27	5.5	5.58823529411765	6.08333333333333	6.04761904761905
model_bw.png	28-37	6.2	5.5	5.83333333333333	5.6
model_bw.png	38-47	6.26666666666667	6	5.46666666666667	5.79166666666667
model_bw.png	48-57	6.35714285714286	5.66666666666667	5.83333333333333	5.66666666666667
model_bw.png	58+	6.21212121212121	5.5	8	5.66666666666667
monkey_bw.png	18-27	6.07142857142857	4.42857142857143	5	5.08333333333333
monkey_bw.png	28-37	5.47368421052632	4.08695652173913	5	4.8695652173913
monkey_bw.png	38-47	6.75	4.88888888888889	5	5.04166666666667
monkey_bw.png	48-57	5.64285714285714	5.5	4.75	5.28571428571429
monkey_bw.png	58+	5.72413793103448	4.88461538461539	5	4.33333333333333
mosquito_bw.png	18-27	3.2	5.26666666666667	2.91666666666667	5.15625
mosquito_bw.png	28-37	2.83333333333333	5.04347826086957	3.30612244897959	3.95555555555556
mosquito_bw.png	38-47	2.60869565217391	4.46666666666667	3.21052631578947	3.95238095238095
mosquito_bw.png	48-57	3.47826086956522	5.38888888888889	3.42857142857143	3.6
mosquito_bw.png	58+	2.62068965517241	5.44	5	5
mosquito2_bw.png	18-27	3.10526315789474	5.55555555555556	2.85	4.39130434782609
mosquito2_bw.png	28-37	3.8125	5.4375	3.63461538461538	4
mosquito2_bw.png	38-47	3.21428571428571	4.79166666666667	3.33333333333333	4.57142857142857
mosquito2_bw.png	48-57	3.46666666666667	4.5	4.66666666666667	4.14285714285714
mosquito2_bw.png	58+	3.03571428571429	4.18518518518519	3	6
mother_bw.png	18-27	7.54545454545455	4.88235294117647	7.45833333333333	5.95238095238095
mother_bw.png	28-37	7.88888888888889	4.64285714285714	7.68518518518519	6.52307692307692
mother_bw.png	38-47	8	5.8125	7.33333333333333	6.30434782608696
mother_bw.png	48-57	8.35714285714286	5.04761904761905	7.33333333333333	6
mother_bw.png	58+	8.27272727272727	5.10714285714286	8	5.66666666666667
mother2_bw.png	18-27	8.21428571428571	4.33333333333333	8	6.12
mother2_bw.png	28-37	7.42105263157895	5.04347826086957	7.56521739130435	6.23913043478261
mother2_bw.png	38-47	8.625	5.55555555555556	7.51612903225806	7
mother2_bw.png	48-57	8.64285714285714	4.6875	6.9375	6.86666666666667
mother2_bw.png	58+	8.44827586206897	5.61538461538461	7.66666666666667	6.66666666666667
mother3_bw.png	18-27	7.11111111111111	4.33333333333333	7.625	5.5
mother3_bw.png	28-37	7.70833333333333	5.34782608695652	7.6530612244898	6.93333333333333
mother3_bw.png	38-47	7.73913043478261	6.33333333333333	7.36842105263158	6.09523809523809
mother3_bw.png	48-57	7.73913043478261	5.05263157894737	7.71428571428571	6.4
mother3_bw.png	58+	8.17241379310345	5.52	7	6
mother4_bw.png	18-27	7.55	5.11111111111111	7.2	6.75
mother4_bw.png	28-37	8.17647058823529	5.29411764705882	7.41509433962264	6.52631578947368
mother4_bw.png	38-47	8.14285714285714	5.125	7.52631578947368	6.23809523809524
mother4_bw.png	48-57	8.2	4.91666666666667	6.16666666666667	7.14285714285714
mother4_bw.png	58+	8.21428571428571	6.33333333333333	7	3
motocross_bw.png	18-27	4.77272727272727	6.76470588235294	4.75	6.71428571428571
motocross_bw.png	28-37	5.3	7	5.13725490196078	6.06153846153846
motocross_bw.png	38-47	5.2	6.5	5.93333333333333	5.625
motocross_bw.png	48-57	4.57142857142857	7.71428571428571	6.5	5.66666666666667
motocross_bw.png	58+	4.60606060606061	6.42857142857143	6	7.66666666666667
motocross2_bw.png	18-27	5.71428571428571	6.5	5.9375	6.04
motocross2_bw.png	28-37	5.89473684210526	6.52173913043478	6.27659574468085	6.54347826086957
motocross2_bw.png	38-47	5.8125	7.11111111111111	7	6.36
motocross2_bw.png	48-57	6.21428571428571	6.5625	6.25	6.375
motocross2_bw.png	58+	6.10344827586207	6.76923076923077	7.33333333333333	6.33333333333333
motorbike_bw.png	18-27	5.4	6.33333333333333	5.66666666666667	5.375
motorbike_bw.png	28-37	5.95833333333333	5.60869565217391	5.10204081632653	5.64444444444444
motorbike_bw.png	38-47	5.95652173913043	5.53333333333333	5.26315789473684	5.47619047619048
motorbike_bw.png	48-57	5.52173913043478	5.52631578947368	5.66666666666667	4.9
motorbike_bw.png	58+	6.24137931034483	5.88	7	6
motorbike2_bw.png	18-27	5.3	5.55555555555556	6.15	5.04347826086957
motorbike2_bw.png	28-37	5.76470588235294	5.35294117647059	5.80769230769231	5.63793103448276
motorbike2_bw.png	38-47	5.5	4.66666666666667	5.8	5.31578947368421
motorbike2_bw.png	48-57	5.66666666666667	4.66666666666667	5.83333333333333	5.83333333333333
