id	gender	age	outcome	multiple_single	study	acc_rate_irrelevant	acc_rate_probe	acc_rate_target	overall_acc_irrelevant	overall_acc_probe	overall_acc_target	rt_mean_irrelevant	rt_mean_probe	rt_mean_target	overall_acc_allmain	dataset	rt_mean_diff	acc_rate_diff	acc_rate_itarget	acc_rate_nontarget	overall_acc_itarget	overall_acc_nontarget	rt_mean_itarget	rt_mean_nontarget	rt_mean_ti_diff	acc_rate_ti_diff
id1317	1	20	0	1	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.975694444444444	0.986111111111111	0.930555555555556	0.975694444444444	0.986111111111111	0.930555555555556	461.302224199289	459.065492957746	540.716865671642	0.977777777777778	6	-2.23673124154283	0.0104166666666667	NA	NA	NA	NA	NA	NA	79.4146414723531	-0.0451388888888888
id1318	1	30	1	2	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.985915492957746	0.986111111111111	0.569444444444444	0.972222222222222	0.986111111111111	0.569444444444444	504.241607142859	503.251830985917	617.713536585367	0.975	8	-0.989776156942014	0.000195618153364663	0.541666666666667	0.839160839160839	0.541666666666667	0.833333333333333	614.664487179489	525.973999999999	113.471929442508	-0.416471048513302
id1319	2	25	1	1	Lukács, Kleinberg, & Verschuere (2017) Exp1	1	1	0.791666666666667	1	1	0.791666666666667	495.024548611111	526.083680555562	599.245877192982	1	6	31.0591319444509	0	NA	NA	NA	NA	NA	NA	104.221328581871	-0.208333333333333
id1321	1	46	1	1	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.90625	0.958333333333333	0.763888888888889	0.90625	0.958333333333333	0.763888888888889	598.548237547891	599.127826086957	676.027636363635	0.916666666666667	6	0.579588539066208	0.0520833333333334	NA	NA	NA	NA	NA	NA	77.4793988157439	-0.142361111111111
id1322	2	51	1	1	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.989583333333333	0.986111111111111	0.902777777777778	0.989583333333333	0.986111111111111	0.902777777777778	511.622824561401	550.798943661971	601.493769230771	0.988888888888889	6	39.1761191005708	-0.00347222222222221	NA	NA	NA	NA	NA	NA	89.8709446693704	-0.0868055555555556
id1323	1	47	1	2	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.944444444444444	0.957142857142857	0.652777777777778	0.944444444444444	0.930555555555556	0.652777777777778	472.823878676475	487.829253731342	598.770744680842	0.941666666666667	8	15.0053750548676	0.0126984126984128	0.694444444444444	0.874125874125874	0.694444444444444	0.868055555555556	604.930599999992	499.184760000004	125.946866004367	-0.291666666666667
id1324	2	35	1	1	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.993055555555556	0.986111111111111	0.555555555555556	0.993055555555556	0.986111111111111	0.555555555555556	502.797080419582	514.95781690141	642.174500000008	0.991666666666667	6	12.160736481828	-0.00694444444444442	NA	NA	NA	NA	NA	NA	139.377419580425	-0.4375
id1325	1	25	1	2	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.98220640569395	0.985915492957746	0.605633802816901	0.958333333333333	0.972222222222222	0.597222222222222	433.767010869566	447.634500000002	532.038953488376	0.961111111111111	8	13.8674891304353	0.00370908726379637	0.768115942028985	0.986111111111111	0.736111111111111	0.986111111111111	540.020849056607	450.14834507042	98.2719426188096	-0.376572602877049
id1327	1	23	1	2	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.937282229965157	0.847222222222222	0.680555555555556	0.934027777777778	0.847222222222222	0.680555555555556	536.822026022312	583.803114754098	607.182653061228	0.916666666666667	8	46.9810887317866	-0.0900600077429345	0.52112676056338	0.909722222222222	0.513888888888889	0.909722222222222	664.809864864865	544.923587786258	70.3606270389159	-0.256726674409601
id1328	1	19	1	0	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.996466431095406	0.985915492957746	0.777777777777778	0.979166666666667	0.972222222222222	0.777777777777778	403.924698581559	412.26057142857	535.454553571423	0.977777777777778	7	8.33587284701184	-0.0105509381376598	NA	NA	NA	NA	NA	NA	131.529854989865	-0.218688653317629
id1329	1	33	1	0	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.950381679389313	0.939393939393939	0.728571428571429	0.864583333333333	0.861111111111111	0.708333333333333	396.961907630523	412.621048387093	522.382254901959	0.863888888888889	7	15.6591407565701	-0.0109877399953735	NA	NA	NA	NA	NA	NA	125.420347271436	-0.221810250817884
id1330	2	30	0	2	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.975609756097561	1	0.666666666666667	0.972222222222222	1	0.666666666666667	480.44414285714	479.711250000005	598.400312500005	0.977777777777778	8	-0.732892857135084	0.024390243902439	0.625	0.972222222222222	0.625	0.972222222222222	617.190111111113	486.245607142858	117.956169642865	-0.308943089430894
id1331	1	18	1	0	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.996503496503496	1	0.847222222222222	0.989583333333333	1	0.847222222222222	409.508245614035	408.841111111108	510.718688524585	0.991666666666667	7	-0.667134502927354	0.00349650349650354	NA	NA	NA	NA	NA	NA	101.21044291055	-0.149281274281274
id1332	1	25	0	0	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.96830985915493	0.957142857142857	0.842857142857143	0.954861111111111	0.930555555555556	0.819444444444444	417.305454545447	426.417910447869	510.084745762793	0.95	7	9.11245590242157	-0.0111670020120724	NA	NA	NA	NA	NA	NA	92.7792912173454	-0.125452716297787
id1337	1	46	1	2	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.989583333333333	0.957746478873239	0.763888888888889	0.989583333333333	0.944444444444444	0.763888888888889	502.182052631575	537.867279411764	564.3280909091	0.980555555555556	8	35.6852267801888	-0.031836854460094	0.652777777777778	0.965277777777778	0.652777777777778	0.965277777777778	631.49021276595	524.856187050363	62.1460382775247	-0.225694444444445
id1338	1	23	0	1	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.958333333333333	0.958333333333333	0.777777777777778	0.958333333333333	0.958333333333333	0.777777777777778	509.126503623189	507.637826086955	620.482589285711	0.958333333333333	6	-1.48867753623409	0	NA	NA	NA	NA	NA	NA	111.356085662522	-0.180555555555556
id1339	1	26	0	0	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.992452830188679	0.984375	0.7	0.913194444444444	0.875	0.680555555555556	384.174923954374	400.20896825397	503.786224489794	0.905555555555556	7	16.0340442995958	-0.00807783018867925	NA	NA	NA	NA	NA	NA	119.611300535421	-0.292452830188679
id1340	1	20	1	2	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.986062717770035	0.971830985915493	0.633802816901408	0.982638888888889	0.958333333333333	0.625	457.116590106007	481.637681159424	559.576666666672	0.977777777777778	8	24.5210910534165	-0.0142317318545419	0.680555555555556	0.923611111111111	0.680555555555556	0.923611111111111	598.673571428586	514.511428571424	102.460076560665	-0.352259900868626
id1341	1	25	1	1	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.986062717770035	0.986111111111111	0.708333333333333	0.982638888888889	0.986111111111111	0.708333333333333	496.883356890463	511.479507042247	612.627450980393	0.983333333333333	6	14.5961501517845	4.83933410763138e-05	NA	NA	NA	NA	NA	NA	115.74409408993	-0.277729384436701
id1343	2	48	0	1	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.993006993006993	1	0.638888888888889	0.986111111111111	1	0.638888888888889	416.331038732395	419.722569444446	597.043152173919	0.988888888888889	6	3.39153071205078	0.00699300699300698	NA	NA	NA	NA	NA	NA	180.712113441524	-0.354118104118104
id1344	1	20	1	0	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.989473684210526	1	0.746478873239437	0.979166666666667	0.986111111111111	0.736111111111111	353.468138297872	366.323943661973	493.52849056604	0.980555555555556	7	12.8558053641005	0.0105263157894737	NA	NA	NA	NA	NA	NA	140.060352268168	-0.24299481097109
id1345	1	43	1	2	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.986111111111111	1	0.847222222222222	0.986111111111111	1	0.847222222222222	500.368028169016	484.735625000001	528.123606557388	0.988888888888889	8	-15.6324031690145	0.0138888888888888	0.833333333333333	0.909722222222222	0.833333333333333	0.909722222222222	588.265499999999	559.587671755726	27.7555783883721	-0.138888888888889
id1347	2	27	0	0	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.992	1	0.676056338028169	0.861111111111111	0.861111111111111	0.666666666666667	391.07052419355	409.147177419358	558.572395833337	0.861111111111111	7	18.0766532258079	0.00800000000000001	NA	NA	NA	NA	NA	NA	167.501871639787	-0.315943661971831
id1349	1	35	0	2	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.961672473867596	0.944444444444444	0.875	0.958333333333333	0.944444444444444	0.875	587.558278985508	593.691029411765	652.666031746034	0.955555555555556	8	6.13275042625639	-0.0172280294231514	0.680555555555556	0.777777777777778	0.680555555555556	0.777777777777778	701.183061224489	605.553794642856	65.1077527605257	-0.0866724738675958
id1351	1	48	1	1	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.947916666666667	0.888888888888889	0.791666666666667	0.947916666666667	0.888888888888889	0.791666666666667	550.941190476191	544.765156250001	645.84254385965	0.936111111111111	6	-6.17603422619027	-0.0590277777777778	NA	NA	NA	NA	NA	NA	94.9013533834587	-0.15625
id1352	1	31	1	0	Lukács, Kleinberg, & Verschuere (2017) Exp1	0.961672473867596	0.972222222222222	0.805555555555556	0.958333333333333	0.972222222222222	0.805555555555556	419.682844202898	436.560142857142	535.21896551724	0.961111111111111	7	16.8772986542432	0.0105497483546264	NA	NA	NA	NA	NA	NA	115.536121314342	-0.15611691831204
id1353	NA	NA	1	1	Noordraven & Verschuere (2013)	0.988095238095238	0.80952380952381	0.761904761904762	0.988095238095238	0.80952380952381	0.761904761904762	492.614457831325	603.176470588235	597.625	0.952380952380952	9	110.56201275691	-0.178571428571429	NA	NA	NA	NA	NA	NA	105.010542168675	-0.226190476190476
id1354	NA	NA	1	1	Noordraven & Verschuere (2013)	0.988095238095238	0.952380952380952	0.666666666666667	0.988095238095238	0.952380952380952	0.666666666666667	495.975903614458	561.3	609.5	0.980952380952381	9	65.3240963855421	-0.0357142857142858	NA	NA	NA	NA	NA	NA	113.524096385542	-0.321428571428572
id1355	NA	NA	0	1	Noordraven & Verschuere (2013)	0.964285714285714	0.952380952380952	0.523809523809524	0.964285714285714	0.952380952380952	0.523809523809524	478.259259259259	448.35	610.818181818182	0.961904761904762	9	-29.9092592592592	-0.011904761904762	NA	NA	NA	NA	NA	NA	132.558922558923	-0.44047619047619
id1356	NA	NA	0	1	Noordraven & Verschuere (2013)	0.976190476190476	0.952380952380952	0.666666666666667	0.976190476190476	0.952380952380952	0.666666666666667	480.609756097561	496.65	601.071428571429	0.971428571428571	9	16.040243902439	-0.0238095238095238	NA	NA	NA	NA	NA	NA	120.461672473868	-0.30952380952381
id1357	NA	NA	1	1	Noordraven & Verschuere (2013)	0.964285714285714	0.714285714285714	0.857142857142857	0.964285714285714	0.714285714285714	0.857142857142857	522.716049382716	568.866666666667	610.5	0.914285714285714	9	46.1506172839506	-0.25	NA	NA	NA	NA	NA	NA	87.7839506172839	-0.107142857142857
id1359	NA	NA	0	1	Noordraven & Verschuere (2013)	0.964285714285714	1	0.619047619047619	0.964285714285714	1	0.619047619047619	517.37037037037	545.857142857143	579.230769230769	0.971428571428571	9	28.4867724867726	0.0357142857142857	NA	NA	NA	NA	NA	NA	61.860398860399	-0.345238095238095
id1360	NA	NA	1	1	Noordraven & Verschuere (2013)	0.928571428571429	0.761904761904762	0.714285714285714	0.928571428571429	0.761904761904762	0.714285714285714	604.833333333333	591.4375	649.133333333333	0.895238095238095	9	-13.3958333333334	-0.166666666666667	NA	NA	NA	NA	NA	NA	44.3	-0.214285714285714
id1361	NA	NA	1	1	Noordraven & Verschuere (2013)	0.869047619047619	0.333333333333333	0.761904761904762	0.869047619047619	0.333333333333333	0.761904761904762	519.780821917808	659.142857142857	638.5625	0.761904761904762	9	139.362035225049	-0.535714285714286	NA	NA	NA	NA	NA	NA	118.781678082192	-0.107142857142857
id1362	NA	NA	1	1	Noordraven & Verschuere (2013)	0.952380952380952	0.857142857142857	0.523809523809524	0.952380952380952	0.857142857142857	0.523809523809524	534.5875	537.111111111111	625.181818181818	0.933333333333333	9	2.52361111111111	-0.0952380952380952	NA	NA	NA	NA	NA	NA	90.5943181818182	-0.428571428571428
id1363	NA	NA	1	1	Noordraven & Verschuere (2013)	0.988095238095238	0.80952380952381	0.857142857142857	0.988095238095238	0.80952380952381	0.857142857142857	450.843373493976	523.235294117647	569	0.952380952380952	9	72.3919206236712	-0.178571428571429	NA	NA	NA	NA	NA	NA	118.156626506024	-0.130952380952381
id1365	NA	NA	1	1	Noordraven & Verschuere (2013)	0.952380952380952	0.857142857142857	0.857142857142857	0.952380952380952	0.857142857142857	0.857142857142857	483.6875	538	599.777777777778	0.933333333333333	9	54.3125	-0.0952380952380952	NA	NA	NA	NA	NA	NA	116.090277777778	-0.0952380952380952
id1366	NA	NA	0	1	Noordraven & Verschuere (2013)	0.976190476190476	0.904761904761905	0.714285714285714	0.976190476190476	0.904761904761905	0.714285714285714	489.170731707317	484.210526315789	568.066666666667	0.961904761904762	9	-4.96020539152761	-0.0714285714285714	NA	NA	NA	NA	NA	NA	78.8959349593496	-0.261904761904762
id1367	NA	NA	0	1	Noordraven & Verschuere (2013)	0.833333333333333	0.857142857142857	0.619047619047619	0.833333333333333	0.857142857142857	0.619047619047619	572.428571428571	593.944444444444	632.461538461538	0.838095238095238	9	21.515873015873	0.0238095238095237	NA	NA	NA	NA	NA	NA	60.032967032967	-0.214285714285714
id1368	NA	NA	0	1	Noordraven & Verschuere (2013)	0.988095238095238	0.952380952380952	0.714285714285714	0.988095238095238	0.952380952380952	0.714285714285714	471.421686746988	464.55	548.866666666667	0.980952380952381	9	-6.87168674698796	-0.0357142857142858	NA	NA	NA	NA	NA	NA	77.4449799196787	-0.273809523809524
id1369	NA	NA	1	1	Noordraven & Verschuere (2013)	0.976190476190476	0.80952380952381	0.857142857142857	0.976190476190476	0.80952380952381	0.857142857142857	487.707317073171	579.058823529412	546.888888888889	0.942857142857143	9	91.351506456241	-0.166666666666667	NA	NA	NA	NA	NA	NA	59.1815718157182	-0.119047619047619
id1370	NA	NA	0	1	Noordraven & Verschuere (2013)	0.952380952380952	1	0.857142857142857	0.952380952380952	1	0.857142857142857	470.075	476.047619047619	544.777777777778	0.961904761904762	9	5.97261904761905	0.0476190476190477	NA	NA	NA	NA	NA	NA	74.7027777777778	-0.0952380952380952
id1372	NA	NA	0	1	Noordraven & Verschuere (2013)	0.964285714285714	1	0.571428571428571	0.964285714285714	1	0.571428571428571	533.975308641975	563.952380952381	570.666666666667	0.971428571428571	9	29.9770723104057	0.0357142857142857	NA	NA	NA	NA	NA	NA	36.6913580246913	-0.392857142857143
id1373	NA	NA	0	1	Noordraven & Verschuere (2013)	0.952380952380952	1	0.904761904761905	0.952380952380952	1	0.904761904761905	500.1	477.285714285714	581.210526315789	0.961904761904762	9	-22.8142857142857	0.0476190476190477	NA	NA	NA	NA	NA	NA	81.1105263157895	-0.0476190476190476
id1374	NA	NA	0	1	Noordraven & Verschuere (2013)	0.928571428571429	0.857142857142857	0.714285714285714	0.928571428571429	0.857142857142857	0.714285714285714	547.769230769231	601	669.133333333333	0.914285714285714	9	53.2307692307693	-0.0714285714285715	NA	NA	NA	NA	NA	NA	121.364102564103	-0.214285714285714
id1375	NA	NA	0	1	Noordraven & Verschuere (2013)	0.952380952380952	0.952380952380952	0.80952380952381	0.952380952380952	0.952380952380952	0.80952380952381	506.8	492.2	586.058823529412	0.952380952380952	9	-14.6	0	NA	NA	NA	NA	NA	NA	79.2588235294117	-0.142857142857143
id1376	NA	NA	0	1	Noordraven & Verschuere (2013)	0.952380952380952	0.952380952380952	0.714285714285714	0.952380952380952	0.952380952380952	0.714285714285714	512.3625	498.8	594.466666666667	0.952380952380952	9	-13.5624999999999	0	NA	NA	NA	NA	NA	NA	82.1041666666667	-0.238095238095238
id1378	NA	NA	0	1	Noordraven & Verschuere (2013)	0.976190476190476	1	0.80952380952381	0.976190476190476	1	0.80952380952381	467.085365853659	482.952380952381	585.941176470588	0.980952380952381	9	15.8670150987224	0.0238095238095238	NA	NA	NA	NA	NA	NA	118.85581061693	-0.166666666666667
id1379	NA	NA	1	1	Noordraven & Verschuere (2013)	0.904761904761905	0.666666666666667	0.523809523809524	0.904761904761905	0.666666666666667	0.523809523809524	586.342105263158	583.714285714286	608	0.857142857142857	9	-2.62781954887225	-0.238095238095238	NA	NA	NA	NA	NA	NA	21.6578947368421	-0.380952380952381
id1380	NA	NA	1	1	Noordraven & Verschuere (2013)	1	0.904761904761905	0.80952380952381	1	0.904761904761905	0.80952380952381	486.178571428571	515	561	0.980952380952381	9	28.8214285714286	-0.0952380952380952	NA	NA	NA	NA	NA	NA	74.8214285714286	-0.19047619047619
id1381	NA	NA	0	1	Noordraven & Verschuere (2013)	1	0.952380952380952	0.80952380952381	1	0.952380952380952	0.80952380952381	490.02380952381	486.05	595.823529411765	0.990476190476191	9	-3.97380952380951	-0.0476190476190477	NA	NA	NA	NA	NA	NA	105.799719887955	-0.19047619047619
id1383	NA	NA	1	1	Noordraven & Verschuere (2013)	0.952380952380952	0.952380952380952	0.761904761904762	0.952380952380952	0.952380952380952	0.761904761904762	548.65	530.65	635.1875	0.952380952380952	9	-18	0	NA	NA	NA	NA	NA	NA	86.5375	-0.19047619047619
id1384	NA	NA	0	1	Noordraven & Verschuere (2013)	0.988095238095238	0.952380952380952	0.761904761904762	0.988095238095238	0.952380952380952	0.761904761904762	503.204819277108	535.65	649.0625	0.980952380952381	9	32.4451807228916	-0.0357142857142858	NA	NA	NA	NA	NA	NA	145.857680722892	-0.226190476190476
id1385	NA	NA	0	1	Noordraven & Verschuere (2013)	0.988095238095238	0.952380952380952	0.904761904761905	0.988095238095238	0.952380952380952	0.904761904761905	488.457831325301	525.4	585.105263157895	0.980952380952381	9	36.9421686746988	-0.0357142857142858	NA	NA	NA	NA	NA	NA	96.6474318325935	-0.0833333333333334
id1386	NA	NA	0	1	Noordraven & Verschuere (2013)	1	1	0.952380952380952	1	1	0.952380952380952	462.190476190476	496.714285714286	539.65	1	9	34.5238095238095	0	NA	NA	NA	NA	NA	NA	77.4595238095238	-0.0476190476190477
id1387	NA	NA	0	1	Noordraven & Verschuere (2013)	0.964285714285714	1	0.761904761904762	0.964285714285714	1	0.761904761904762	528.246913580247	527.666666666667	636.4375	0.971428571428571	9	-0.580246913580254	0.0357142857142857	NA	NA	NA	NA	NA	NA	108.190586419753	-0.202380952380952
id1388	NA	NA	1	1	Noordraven & Verschuere (2013)	0.904761904761905	0.80952380952381	0.619047619047619	0.904761904761905	0.80952380952381	0.619047619047619	488.539473684211	553.882352941176	624.538461538462	0.885714285714286	9	65.3428792569659	-0.0952380952380952	NA	NA	NA	NA	NA	NA	135.998987854251	-0.285714285714286
id1389	NA	NA	1	1	Noordraven & Verschuere (2013)	0.988095238095238	0.619047619047619	0.952380952380952	0.988095238095238	0.619047619047619	0.952380952380952	539.927710843373	608.153846153846	574.1	0.914285714285714	9	68.2261353104727	-0.369047619047619	NA	NA	NA	NA	NA	NA	34.1722891566266	-0.0357142857142858
id1390	NA	NA	0	1	Noordraven & Verschuere (2013)	0.952380952380952	1	0.714285714285714	0.952380952380952	1	0.714285714285714	495.9875	511.571428571429	592.666666666667	0.961904761904762	9	15.5839285714285	0.0476190476190477	NA	NA	NA	NA	NA	NA	96.6791666666666	-0.238095238095238
id1391	NA	NA	0	1	Noordraven & Verschuere (2013)	0.964285714285714	1	0.80952380952381	0.964285714285714	1	0.80952380952381	493.222222222222	499.809523809524	568.058823529412	0.971428571428571	9	6.58730158730157	0.0357142857142857	NA	NA	NA	NA	NA	NA	74.8366013071895	-0.154761904761905
id1392	NA	NA	1	1	Noordraven & Verschuere (2013)	0.928571428571429	0.476190476190476	0.952380952380952	0.928571428571429	0.476190476190476	0.952380952380952	561.705128205128	605	635.95	0.838095238095238	9	43.2948717948718	-0.452380952380952	NA	NA	NA	NA	NA	NA	74.2448717948719	0.0238095238095237
id1393	NA	NA	1	1	Noordraven & Verschuere (2013)	0.976190476190476	0.80952380952381	0.619047619047619	0.976190476190476	0.80952380952381	0.619047619047619	480.09756097561	513.117647058824	569.769230769231	0.942857142857143	9	33.0200860832138	-0.166666666666667	NA	NA	NA	NA	NA	NA	89.6716697936209	-0.357142857142857
id1394	NA	NA	1	1	Noordraven & Verschuere (2013)	0.928571428571429	0.904761904761905	1	0.928571428571429	0.904761904761905	1	534.051282051282	616.421052631579	569.333333333333	0.923809523809524	9	82.3697705802969	-0.0238095238095238	NA	NA	NA	NA	NA	NA	35.2820512820513	0.0714285714285714
id1397	1	25	1	1	Kleinberg & Verschuere (2016) Exp1	0.978354978354978	0.982758620689655	0.517241379310345	0.941666666666667	0.95	0.5	414.239429207354	438.825263165901	573.948233345679	0.943333333333333	4	24.5858339585476	0.00440364233467683	NA	NA	NA	NA	NA	NA	159.708804138325	-0.461113599044633
id1398	1	30	1	1	Kleinberg & Verschuere (2016) Exp1	0.949790794979079	0.933333333333333	0.75	0.945833333333333	0.933333333333333	0.75	479.226624670265	491.403406076676	586.052112572461	0.943333333333333	4	12.1767814064108	-0.0164574616457461	NA	NA	NA	NA	NA	NA	106.825487902196	-0.199790794979079
id1399	1	33	1	1	Kleinberg & Verschuere (2016) Exp1	0.958333333333333	0.932203389830508	0.566666666666667	0.958333333333333	0.916666666666667	0.566666666666667	352.057633994896	388.997855110839	465.709608344076	0.95	4	36.9402211159424	-0.0261299435028249	NA	NA	NA	NA	NA	NA	113.651974349179	-0.391666666666667
id1400	2	33	1	1	Kleinberg & Verschuere (2016) Exp1	0.912133891213389	0.883333333333333	0.65	0.908333333333333	0.883333333333333	0.65	532.458715596168	560.999999999454	669.025641026308	0.903333333333333	4	28.5412844032866	-0.0288005578800559	NA	NA	NA	NA	NA	NA	136.56692543014	-0.262133891213389
id1401	1	30	1	1	Kleinberg & Verschuere (2016) Exp1	0.983333333333333	0.85	0.8	0.983333333333333	0.85	0.8	540.368644067766	558.568627451035	593.333333333283	0.956666666666667	4	18.199983383269	-0.133333333333333	NA	NA	NA	NA	NA	NA	52.9646892655167	-0.183333333333333
id1402	1	31	0	1	Kleinberg & Verschuere (2016) Exp1	0.979166666666667	1	0.783333333333333	0.979166666666667	1	0.783333333333333	472.068085106386	465.949999999975	552.127659574405	0.983333333333333	4	-6.11808510641094	0.0208333333333334	NA	NA	NA	NA	NA	NA	80.0595744680198	-0.195833333333333
id1403	2	36	0	1	Kleinberg & Verschuere (2016) Exp1	0.935622317596567	1	0.644067796610169	0.908333333333333	1	0.633333333333333	494.339449541284	480.533333333333	676.789473684211	0.926666666666667	4	-13.806116207951	0.0643776824034334	NA	NA	NA	NA	NA	NA	182.450024142926	-0.291554520986397
id1404	2	31	1	1	Kleinberg & Verschuere (2016) Exp1	0.945833333333333	0.866666666666667	0.833333333333333	0.945833333333333	0.866666666666667	0.833333333333333	548.234802129998	588.029576365213	645.319187499101	0.93	4	39.7947742352151	-0.0791666666666666	NA	NA	NA	NA	NA	NA	97.084385369103	-0.1125
id1405	1	32	1	1	Kleinberg & Verschuere (2016) Exp1	0.995833333333333	0.983333333333333	0.766666666666667	0.995833333333333	0.983333333333333	0.766666666666667	447.821657334022	447.153151768524	530.787688684575	0.993333333333333	4	-0.668505565498776	-0.0125000000000001	NA	NA	NA	NA	NA	NA	82.9660313505527	-0.229166666666667
id1407	1	31	1	1	Kleinberg & Verschuere (2016) Exp1	0.983333333333333	0.95	0.8	0.983333333333333	0.95	0.8	471.677966101665	526.228070175437	534.750000000012	0.976666666666667	4	54.550104073772	-0.0333333333333333	NA	NA	NA	NA	NA	NA	63.0720338983474	-0.183333333333333
id1408	2	41	1	1	Kleinberg & Verschuere (2016) Exp1	0.970833333333333	0.610169491525424	0.593220338983051	0.970833333333333	0.6	0.583333333333333	512.107296137073	550.250000003467	671.885714286639	0.896666666666667	4	38.1427038663934	-0.36066384180791	NA	NA	NA	NA	NA	NA	159.778418149566	-0.377612994350283
id1409	2	58	0	1	Kleinberg & Verschuere (2016) Exp1	0.975	0.983333333333333	0.916666666666667	0.975	0.983333333333333	0.916666666666667	498.529914531481	505.305084746165	596.836363627914	0.976666666666667	4	6.77517021468469	0.0083333333333333	NA	NA	NA	NA	NA	NA	98.3064490964334	-0.0583333333333333
id1410	1	60	0	1	Kleinberg & Verschuere (2016) Exp1	0.975	0.983333333333333	0.883333333333333	0.975	0.983333333333333	0.883333333333333	543.863666359173	514.200530940956	560.544387570508	0.976666666666667	4	-29.6631354182167	0.0083333333333333	NA	NA	NA	NA	NA	NA	16.6807212113353	-0.0916666666666667
id1411	1	26	1	1	Kleinberg & Verschuere (2016) Exp1	0.941666666666667	0.983333333333333	0.833333333333333	0.941666666666667	0.983333333333333	0.833333333333333	490.172566372754	520.186440682264	555.800000000163	0.95	4	30.0138743095097	0.0416666666666666	NA	NA	NA	NA	NA	NA	65.6274336274092	-0.108333333333333
id1412	1	27	0	1	Kleinberg & Verschuere (2016) Exp1	0.980487804878049	0.982142857142857	0.672727272727273	0.8375	0.916666666666667	0.616666666666667	446.432835781548	428.272727199576	588.51351347324	0.853333333333333	4	-18.1601085819722	0.00165505226480833	NA	NA	NA	NA	NA	NA	142.080677691692	-0.307760532150776
id1413	2	30	1	1	Kleinberg & Verschuere (2016) Exp1	0.9875	0.966666666666667	0.7	0.9875	0.966666666666667	0.7	455.660106062596	496.143473082304	582.702447684001	0.983333333333333	4	40.4833670197075	-0.0208333333333334	NA	NA	NA	NA	NA	NA	127.042341621405	-0.2875
id1414	2	30	0	1	Kleinberg & Verschuere (2016) Exp1	0.9875	1	0.833333333333333	0.9875	1	0.833333333333333	491.075949367131	464.2666666666	587.939999999946	0.99	4	-26.8092827005302	0.0125	NA	NA	NA	NA	NA	NA	96.8640506328155	-0.154166666666667
id1415	1	34	1	1	Kleinberg & Verschuere (2016) Exp1	0.96218487394958	0.932203389830508	0.816666666666667	0.954166666666667	0.916666666666667	0.816666666666667	498.475982532697	554.090909090814	580.959183673404	0.946666666666667	4	55.6149265581171	-0.0299814841190714	NA	NA	NA	NA	NA	NA	82.4832011407075	-0.145518207282913
id1416	2	37	1	1	Kleinberg & Verschuere (2016) Exp1	0.97907949790795	0.915254237288136	0.627118644067797	0.975	0.9	0.616666666666667	455.081196581246	478.851851851939	558.972972972968	0.96	4	23.7706552706935	-0.0638252606198142	NA	NA	NA	NA	NA	NA	103.891776391722	-0.351960853840153
id1418	1	26	1	1	Kleinberg & Verschuere (2016) Exp1	0.966666666666667	0.916666666666667	0.716666666666667	0.966666666666667	0.916666666666667	0.716666666666667	423.0301724166	514.218181819359	560.186046511368	0.956666666666667	4	91.1880094027586	-0.05	NA	NA	NA	NA	NA	NA	137.155874094768	-0.25
id1419	2	34	1	1	Kleinberg & Verschuere (2016) Exp1	0.991666666666667	0.966666666666667	0.85	0.991666666666667	0.966666666666667	0.85	513.932773066653	569.982758546569	538.999999946385	0.986666666666667	4	56.049985479916	-0.025	NA	NA	NA	NA	NA	NA	25.0672268797318	-0.141666666666667
id1420	1	32	1	1	Kleinberg & Verschuere (2016) Exp1	0.983193277310924	1	0.783333333333333	0.975	1	0.783333333333333	435.479918763967	444.150546135517	563.278335357193	0.98	4	8.67062737155032	0.0168067226890757	NA	NA	NA	NA	NA	NA	127.798416593226	-0.199859943977591
id1421	1	33	0	1	Kleinberg & Verschuere (2016) Exp1	0.9875	1	0.683333333333333	0.9875	0.983333333333333	0.683333333333333	400.97046413503	396.288135593271	547.463414634102	0.986666666666667	4	-4.68232854175938	0.0125	NA	NA	NA	NA	NA	NA	146.492950499072	-0.304166666666667
